transaction_id,date,selling_entity_id,selling_entity_name,buying_entity_id,buying_entity_name,description,amount,gl_account
IC-202512-202,2025-12-09,healthservices_plus,HealthServices Plus,industrialsupply_co,IndustrialSupply Co,Shared Services,54536.238292513524,6500
IC-202512-203,2025-12-23,techforge_saas,TechForge SaaS,precisionmfg_inc,PrecisionMfg Inc,Inventory/Supplies,70720.77391391041,5000
IC-202512-204,2025-12-06,logisticspro,LogisticsPro,precisionmfg_inc,PrecisionMfg Inc,Software Licenses,18194.63064521514,7000
IC-202512-205,2025-12-10,logisticspro,LogisticsPro,precisionmfg_inc,PrecisionMfg Inc,Management Fees,42481.33172103976,7000
IC-202512-206,2025-12-11,healthservices_plus,HealthServices Plus,logisticspro,LogisticsPro,Shared Services,62969.659862939196,6500
IC-202512-207,2025-12-14,dataanalytics_corp,DataAnalytics Corp,healthservices_plus,HealthServices Plus,Inventory/Supplies,216116.66502289026,5000
IC-202512-208,2025-12-21,precisionmfg_inc,PrecisionMfg Inc,healthservices_plus,HealthServices Plus,Software Licenses,22370.087811935417,7000
IC-202512-209,2025-12-25,precisionmfg_inc,PrecisionMfg Inc,dataanalytics_corp,DataAnalytics Corp,Management Fees,39922.16276352465,7000
IC-202512-210,2025-12-13,retailco,RetailCo,precisionmfg_inc,PrecisionMfg Inc,Shared Services,29596.496619855352,6500
IC-202512-211,2025-12-20,industrialsupply_co,IndustrialSupply Co,retailco,RetailCo,Inventory/Supplies,103759.41923339551,5000
IC-202512-212,2025-12-13,dataanalytics_corp,DataAnalytics Corp,techforge_saas,TechForge SaaS,Software Licenses,12847.982044822289,7000
IC-202512-213,2025-12-25,healthservices_plus,HealthServices Plus,logisticspro,LogisticsPro,Management Fees,37621.54232462262,7000
IC-202512-214,2025-12-19,dataanalytics_corp,DataAnalytics Corp,healthservices_plus,HealthServices Plus,Shared Services,41387.576972708266,6500
IC-202512-215,2025-12-07,dataanalytics_corp,DataAnalytics Corp,industrialsupply_co,IndustrialSupply Co,Inventory/Supplies,116338.05033467713,5000
IC-202512-216,2025-12-13,ecopackaging_ltd,EcoPackaging Ltd,techforge_saas,TechForge SaaS,Software Licenses,15157.240752319876,7000
IC-202512-217,2025-12-02,techforge_saas,TechForge SaaS,ecopackaging_ltd,EcoPackaging Ltd,Management Fees,10616.60664306157,7000
IC-202512-218,2025-12-07,ecopackaging_ltd,EcoPackaging Ltd,healthservices_plus,HealthServices Plus,Shared Services,99208.78269879337,6500
IC-202512-219,2025-12-23,ecopackaging_ltd,EcoPackaging Ltd,dataanalytics_corp,DataAnalytics Corp,Inventory/Supplies,221834.4723139867,5000
IC-202512-220,2025-12-03,industrialsupply_co,IndustrialSupply Co,ecopackaging_ltd,EcoPackaging Ltd,Software Licenses,12671.625050865157,7000
IC-202512-221,2025-12-03,dataanalytics_corp,DataAnalytics Corp,techforge_saas,TechForge SaaS,Management Fees,33271.224437028846,7000
IC-202512-222,2025-12-13,logisticspro,LogisticsPro,retailco,RetailCo,Shared Services,60944.51179508993,6500
IC-202512-223,2025-12-28,dataanalytics_corp,DataAnalytics Corp,healthservices_plus,HealthServices Plus,Inventory/Supplies,124816.14945764065,5000
IC-202512-224,2025-12-20,industrialsupply_co,IndustrialSupply Co,techforge_saas,TechForge SaaS,Software Licenses,21844.201604205202,7000
IC-202512-225,2025-12-10,industrialsupply_co,IndustrialSupply Co,techforge_saas,TechForge SaaS,Management Fees,10048.144556360716,7000
IC-202512-226,2025-12-24,dataanalytics_corp,DataAnalytics Corp,industrialsupply_co,IndustrialSupply Co,Shared Services,77690.86828792348,6500
IC-202512-227,2025-12-21,techforge_saas,TechForge SaaS,ecopackaging_ltd,EcoPackaging Ltd,Inventory/Supplies,111276.20738725792,5000
IC-202512-228,2025-12-12,precisionmfg_inc,PrecisionMfg Inc,industrialsupply_co,IndustrialSupply Co,Software Licenses,16624.726897089306,7000
IC-202512-229,2025-12-27,healthservices_plus,HealthServices Plus,dataanalytics_corp,DataAnalytics Corp,Management Fees,37127.30338356272,7000
IC-202512-230,2025-12-14,healthservices_plus,HealthServices Plus,precisionmfg_inc,PrecisionMfg Inc,Shared Services,29740.159811814272,6500
IC-202512-231,2025-12-20,ecopackaging_ltd,EcoPackaging Ltd,healthservices_plus,HealthServices Plus,Inventory/Supplies,218391.6908836697,5000
IC-202512-232,2025-12-19,precisionmfg_inc,PrecisionMfg Inc,dataanalytics_corp,DataAnalytics Corp,Software Licenses,6794.159028792621,7000
IC-202512-233,2025-12-20,logisticspro,LogisticsPro,dataanalytics_corp,DataAnalytics Corp,Management Fees,33029.98556815392,7000
IC-202512-234,2025-12-11,industrialsupply_co,IndustrialSupply Co,retailco,RetailCo,Shared Services,33934.57653223425,6500
IC-202512-235,2025-12-25,precisionmfg_inc,PrecisionMfg Inc,retailco,RetailCo,Inventory/Supplies,178576.80299825058,5000
IC-202512-236,2025-12-11,logisticspro,LogisticsPro,techforge_saas,TechForge SaaS,Software Licenses,10738.070978242045,7000
IC-202512-237,2025-12-10,dataanalytics_corp,DataAnalytics Corp,precisionmfg_inc,PrecisionMfg Inc,Management Fees,16957.91206416773,7000
IC-202512-238,2025-12-09,retailco,RetailCo,industrialsupply_co,IndustrialSupply Co,Shared Services,52883.26244596892,6500
IC-202512-239,2025-12-21,dataanalytics_corp,DataAnalytics Corp,ecopackaging_ltd,EcoPackaging Ltd,Inventory/Supplies,51568.98424812464,5000
IC-202512-240,2025-12-25,ecopackaging_ltd,EcoPackaging Ltd,techforge_saas,TechForge SaaS,Software Licenses,8186.1496450387185,7000
IC-202512-241,2025-12-25,ecopackaging_ltd,EcoPackaging Ltd,industrialsupply_co,IndustrialSupply Co,Management Fees,25200.294569630074,7000
IC-202512-242,2025-12-05,healthservices_plus,HealthServices Plus,retailco,RetailCo,Shared Services,51796.31405336215,6500
IC-202512-243,2025-12-10,techforge_saas,TechForge SaaS,healthservices_plus,HealthServices Plus,Inventory/Supplies,247462.7964421322,5000
IC-202512-244,2025-12-11,industrialsupply_co,IndustrialSupply Co,retailco,RetailCo,Software Licenses,20090.466148511292,7000
IC-202512-245,2025-12-08,techforge_saas,TechForge SaaS,healthservices_plus,HealthServices Plus,Management Fees,11999.308603102072,7000
IC-202512-246,2025-12-26,healthservices_plus,HealthServices Plus,retailco,RetailCo,Shared Services,79501.38778988353,6500
IC-202512-247,2025-12-11,precisionmfg_inc,PrecisionMfg Inc,retailco,RetailCo,Inventory/Supplies,74168.09026679183,5000
IC-202512-248,2025-12-12,healthservices_plus,HealthServices Plus,logisticspro,LogisticsPro,Software Licenses,23463.5205691266,7000
IC-202512-249,2025-12-07,ecopackaging_ltd,EcoPackaging Ltd,healthservices_plus,HealthServices Plus,Management Fees,45788.41821707462,7000
IC-202512-250,2025-12-09,precisionmfg_inc,PrecisionMfg Inc,logisticspro,LogisticsPro,Shared Services,83465.02771199214,6500
IC-202512-251,2025-12-21,ecopackaging_ltd,EcoPackaging Ltd,industrialsupply_co,IndustrialSupply Co,Inventory/Supplies,105324.45541874022,5000
IC-202512-252,2025-12-19,logisticspro,LogisticsPro,industrialsupply_co,IndustrialSupply Co,Software Licenses,14356.7602624943,7000
IC-202512-253,2025-12-05,healthservices_plus,HealthServices Plus,techforge_saas,TechForge SaaS,Management Fees,29254.23328431409,7000
IC-202512-254,2025-12-07,dataanalytics_corp,DataAnalytics Corp,precisionmfg_inc,PrecisionMfg Inc,Shared Services,75285.88852836557,6500
IC-202512-255,2025-12-26,healthservices_plus,HealthServices Plus,precisionmfg_inc,PrecisionMfg Inc,Inventory/Supplies,184805.23582522655,5000
IC-202512-256,2025-12-22,retailco,RetailCo,dataanalytics_corp,DataAnalytics Corp,Software Licenses,14458.28089068277,7000
IC-202512-257,2025-12-07,industrialsupply_co,IndustrialSupply Co,retailco,RetailCo,Management Fees,49833.824068650916,7000
IC-202512-258,2025-12-27,healthservices_plus,HealthServices Plus,ecopackaging_ltd,EcoPackaging Ltd,Shared Services,81165.09744456815,6500
IC-202512-259,2025-12-28,ecopackaging_ltd,EcoPackaging Ltd,industrialsupply_co,IndustrialSupply Co,Inventory/Supplies,92642.8391320289,5000
IC-202512-260,2025-12-02,dataanalytics_corp,DataAnalytics Corp,industrialsupply_co,IndustrialSupply Co,Software Licenses,10569.840067147732,7000
IC-202512-261,2025-12-07,retailco,RetailCo,techforge_saas,TechForge SaaS,Management Fees,42096.73148714813,7000
IC-202512-262,2025-12-09,healthservices_plus,HealthServices Plus,precisionmfg_inc,PrecisionMfg Inc,Shared Services,96787.47413908149,6500
IC-202512-263,2025-12-02,precisionmfg_inc,PrecisionMfg Inc,dataanalytics_corp,DataAnalytics Corp,Inventory/Supplies,62358.762148004156,5000
IC-202512-264,2025-12-09,ecopackaging_ltd,EcoPackaging Ltd,industrialsupply_co,IndustrialSupply Co,Software Licenses,10921.892338267422,7000
IC-202512-265,2025-12-20,retailco,RetailCo,logisticspro,LogisticsPro,Management Fees,13358.066459991354,7000
IC-202512-266,2025-12-04,industrialsupply_co,IndustrialSupply Co,healthservices_plus,HealthServices Plus,Shared Services,50003.255859216806,6500
IC-202512-267,2025-12-26,industrialsupply_co,IndustrialSupply Co,ecopackaging_ltd,EcoPackaging Ltd,Inventory/Supplies,231722.14755992105,5000
IC-202512-268,2025-12-27,industrialsupply_co,IndustrialSupply Co,retailco,RetailCo,Software Licenses,7330.892199972652,7000
IC-202512-269,2025-12-03,techforge_saas,TechForge SaaS,industrialsupply_co,IndustrialSupply Co,Management Fees,30258.444750683197,7000
IC-202512-270,2025-12-24,techforge_saas,TechForge SaaS,logisticspro,LogisticsPro,Shared Services,70559.30753051752,6500
IC-202512-271,2025-12-26,techforge_saas,TechForge SaaS,logisticspro,LogisticsPro,Inventory/Supplies,83976.57503216498,5000
IC-202512-272,2025-12-28,logisticspro,LogisticsPro,ecopackaging_ltd,EcoPackaging Ltd,Software Licenses,22689.42627151055,7000
IC-202512-273,2025-12-07,precisionmfg_inc,PrecisionMfg Inc,retailco,RetailCo,Management Fees,14822.579832880014,7000
IC-202512-274,2025-12-16,ecopackaging_ltd,EcoPackaging Ltd,retailco,RetailCo,Shared Services,54088.01231846882,6500
IC-202512-275,2025-12-18,healthservices_plus,HealthServices Plus,retailco,RetailCo,Inventory/Supplies,176531.87518590793,5000
IC-202512-276,2025-12-03,techforge_saas,TechForge SaaS,ecopackaging_ltd,EcoPackaging Ltd,Software Licenses,12110.707304608171,7000
IC-202512-277,2025-12-03,dataanalytics_corp,DataAnalytics Corp,logisticspro,LogisticsPro,Management Fees,30736.301789383033,7000
IC-202512-278,2025-12-25,logisticspro,LogisticsPro,ecopackaging_ltd,EcoPackaging Ltd,Shared Services,69272.3786933261,6500
IC-202512-279,2025-12-14,healthservices_plus,HealthServices Plus,dataanalytics_corp,DataAnalytics Corp,Inventory/Supplies,93167.35362604978,5000
IC-202512-280,2025-12-11,ecopackaging_ltd,EcoPackaging Ltd,dataanalytics_corp,DataAnalytics Corp,Software Licenses,16642.42741639672,7000
IC-202512-281,2025-12-24,techforge_saas,TechForge SaaS,logisticspro,LogisticsPro,Management Fees,27302.970600134024,7000
IC-202512-282,2025-12-02,ecopackaging_ltd,EcoPackaging Ltd,healthservices_plus,HealthServices Plus,Shared Services,62986.785987446216,6500
IC-202512-283,2025-12-07,logisticspro,LogisticsPro,industrialsupply_co,IndustrialSupply Co,Inventory/Supplies,84967.85786311465,5000
IC-202512-284,2025-12-16,healthservices_plus,HealthServices Plus,dataanalytics_corp,DataAnalytics Corp,Software Licenses,16735.09593382776,7000
IC-202512-285,2025-12-27,industrialsupply_co,IndustrialSupply Co,precisionmfg_inc,PrecisionMfg Inc,Management Fees,41861.942161859944,7000
IC-202512-286,2025-12-05,dataanalytics_corp,DataAnalytics Corp,healthservices_plus,HealthServices Plus,Shared Services,88990.43076194193,6500
IC-202512-287,2025-12-16,techforge_saas,TechForge SaaS,healthservices_plus,HealthServices Plus,Inventory/Supplies,88255.79757937949,5000
IC-202512-288,2025-12-14,dataanalytics_corp,DataAnalytics Corp,healthservices_plus,HealthServices Plus,Software Licenses,12121.793475094939,7000
IC-202512-289,2025-12-19,industrialsupply_co,IndustrialSupply Co,dataanalytics_corp,DataAnalytics Corp,Management Fees,18581.608848131462,7000
IC-202512-290,2025-12-14,dataanalytics_corp,DataAnalytics Corp,ecopackaging_ltd,EcoPackaging Ltd,Shared Services,86847.61308861843,6500
IC-202512-291,2025-12-05,industrialsupply_co,IndustrialSupply Co,healthservices_plus,HealthServices Plus,Inventory/Supplies,154414.7142274666,5000
IC-202512-292,2025-12-19,healthservices_plus,HealthServices Plus,techforge_saas,TechForge SaaS,Software Licenses,8430.259952960445,7000
IC-202512-293,2025-12-07,techforge_saas,TechForge SaaS,retailco,RetailCo,Management Fees,34538.297065250285,7000
IC-202512-294,2025-12-03,precisionmfg_inc,PrecisionMfg Inc,healthservices_plus,HealthServices Plus,Shared Services,50562.786432901674,6500
IC-202512-295,2025-12-19,dataanalytics_corp,DataAnalytics Corp,logisticspro,LogisticsPro,Inventory/Supplies,120129.85659080373,5000
IC-202512-296,2025-12-14,logisticspro,LogisticsPro,dataanalytics_corp,DataAnalytics Corp,Software Licenses,15885.027545511477,7000
IC-202512-297,2025-12-26,retailco,RetailCo,techforge_saas,TechForge SaaS,Management Fees,32470.218101775605,7000
IC-202512-298,2025-12-18,precisionmfg_inc,PrecisionMfg Inc,techforge_saas,TechForge SaaS,Shared Services,57643.31888367802,6500
IC-202512-299,2025-12-12,retailco,RetailCo,dataanalytics_corp,DataAnalytics Corp,Inventory/Supplies,240981.5817870007,5000
IC-202512-300,2025-12-06,ecopackaging_ltd,EcoPackaging Ltd,logisticspro,LogisticsPro,Software Licenses,11904.080620795685,7000
IC-202512-301,2025-12-12,retailco,RetailCo,industrialsupply_co,IndustrialSupply Co,Management Fees,42997.5391926959,7000
IC-202512-302,2025-12-28,ecopackaging_ltd,EcoPackaging Ltd,techforge_saas,TechForge SaaS,Shared Services,70524.27883535661,6500
IC-202512-303,2025-12-25,ecopackaging_ltd,EcoPackaging Ltd,logisticspro,LogisticsPro,Inventory/Supplies,206783.30193584054,5000
IC-202512-304,2025-12-28,logisticspro,LogisticsPro,dataanalytics_corp,DataAnalytics Corp,Software Licenses,19529.43086991663,7000
IC-202512-305,2025-12-18,healthservices_plus,HealthServices Plus,retailco,RetailCo,Management Fees,48491.122406098526,7000
IC-202512-306,2025-12-16,industrialsupply_co,IndustrialSupply Co,ecopackaging_ltd,EcoPackaging Ltd,Shared Services,78306.73176978427,6500
IC-202512-307,2025-12-20,techforge_saas,TechForge SaaS,ecopackaging_ltd,EcoPackaging Ltd,Inventory/Supplies,56880.7255428589,5000
IC-202512-308,2025-12-19,logisticspro,LogisticsPro,industrialsupply_co,IndustrialSupply Co,Software Licenses,24728.530922870596,7000
IC-202512-309,2025-12-22,dataanalytics_corp,DataAnalytics Corp,industrialsupply_co,IndustrialSupply Co,Management Fees,34049.4423183562,7000
IC-202512-310,2025-12-23,retailco,RetailCo,ecopackaging_ltd,EcoPackaging Ltd,Shared Services,90324.96036418,6500
IC-202512-311,2025-12-25,techforge_saas,TechForge SaaS,dataanalytics_corp,DataAnalytics Corp,Inventory/Supplies,232315.9202504438,5000
IC-202512-312,2025-12-05,retailco,RetailCo,industrialsupply_co,IndustrialSupply Co,Software Licenses,10247.391705779493,7000
IC-202512-313,2025-12-02,techforge_saas,TechForge SaaS,ecopackaging_ltd,EcoPackaging Ltd,Management Fees,15639.173479604564,7000
IC-202512-314,2025-12-26,logisticspro,LogisticsPro,healthservices_plus,HealthServices Plus,Shared Services,65311.257650487794,6500
IC-202512-315,2025-12-16,techforge_saas,TechForge SaaS,dataanalytics_corp,DataAnalytics Corp,Inventory/Supplies,115237.01225558185,5000
IC-202512-316,2025-12-07,ecopackaging_ltd,EcoPackaging Ltd,industrialsupply_co,IndustrialSupply Co,Software Licenses,23424.962966553892,7000
IC-202512-317,2025-12-18,healthservices_plus,HealthServices Plus,industrialsupply_co,IndustrialSupply Co,Management Fees,37176.3423038052,7000
IC-202512-318,2025-12-06,logisticspro,LogisticsPro,dataanalytics_corp,DataAnalytics Corp,Shared Services,28192.049277031918,6500
IC-202512-319,2025-12-25,healthservices_plus,HealthServices Plus,techforge_saas,TechForge SaaS,Inventory/Supplies,56432.49499541005,5000
IC-202512-320,2025-12-16,healthservices_plus,HealthServices Plus,dataanalytics_corp,DataAnalytics Corp,Software Licenses,14158.188139294307,7000
IC-202512-321,2025-12-13,industrialsupply_co,IndustrialSupply Co,healthservices_plus,HealthServices Plus,Management Fees,13352.33733948657,7000
IC-202512-322,2025-12-02,dataanalytics_corp,DataAnalytics Corp,ecopackaging_ltd,EcoPackaging Ltd,Shared Services,78695.07674206854,6500
IC-202512-323,2025-12-16,dataanalytics_corp,DataAnalytics Corp,industrialsupply_co,IndustrialSupply Co,Inventory/Supplies,51450.485603028894,5000
IC-202512-324,2025-12-22,retailco,RetailCo,industrialsupply_co,IndustrialSupply Co,Software Licenses,21807.230107706375,7000
IC-202512-325,2025-12-27,ecopackaging_ltd,EcoPackaging Ltd,retailco,RetailCo,Management Fees,46692.125818562025,7000
IC-202512-326,2025-12-13,dataanalytics_corp,DataAnalytics Corp,precisionmfg_inc,PrecisionMfg Inc,Shared Services,77174.14967403366,6500
IC-202512-327,2025-12-02,logisticspro,LogisticsPro,retailco,RetailCo,Inventory/Supplies,154124.49303429038,5000
IC-202512-328,2025-12-25,healthservices_plus,HealthServices Plus,industrialsupply_co,IndustrialSupply Co,Software Licenses,9542.527311837312,7000
IC-202512-329,2025-12-16,retailco,RetailCo,healthservices_plus,HealthServices Plus,Management Fees,41380.40542710212,7000
IC-202512-330,2025-12-22,logisticspro,LogisticsPro,ecopackaging_ltd,EcoPackaging Ltd,Shared Services,22199.43117054197,6500
IC-202512-331,2025-12-08,retailco,RetailCo,logisticspro,LogisticsPro,Inventory/Supplies,169188.3191461409,5000
IC-202512-332,2025-12-07,healthservices_plus,HealthServices Plus,retailco,RetailCo,Software Licenses,24651.284011708543,7000
IC-202512-333,2025-12-06,logisticspro,LogisticsPro,ecopackaging_ltd,EcoPackaging Ltd,Management Fees,37311.180007765215,7000
IC-202512-334,2025-12-04,healthservices_plus,HealthServices Plus,ecopackaging_ltd,EcoPackaging Ltd,Shared Services,94218.5823826403,6500
IC-202512-335,2025-12-13,industrialsupply_co,IndustrialSupply Co,logisticspro,LogisticsPro,Inventory/Supplies,209269.1550959298,5000
IC-202512-336,2025-12-20,ecopackaging_ltd,EcoPackaging Ltd,dataanalytics_corp,DataAnalytics Corp,Software Licenses,14339.829078036297,7000
IC-202512-337,2025-12-27,ecopackaging_ltd,EcoPackaging Ltd,dataanalytics_corp,DataAnalytics Corp,Management Fees,15167.35671234998,7000
IC-202512-338,2025-12-06,logisticspro,LogisticsPro,techforge_saas,TechForge SaaS,Shared Services,30492.4979172207,6500
IC-202512-339,2025-12-26,ecopackaging_ltd,EcoPackaging Ltd,healthservices_plus,HealthServices Plus,Inventory/Supplies,60755.381066610404,5000
IC-202512-340,2025-12-19,dataanalytics_corp,DataAnalytics Corp,logisticspro,LogisticsPro,Software Licenses,15765.054926895313,7000
IC-202512-341,2025-12-21,precisionmfg_inc,PrecisionMfg Inc,logisticspro,LogisticsPro,Management Fees,17556.554257347816,7000
IC-202512-342,2025-12-12,healthservices_plus,HealthServices Plus,ecopackaging_ltd,EcoPackaging Ltd,Shared Services,38141.564268061324,6500
IC-202512-343,2025-12-07,techforge_saas,TechForge SaaS,dataanalytics_corp,DataAnalytics Corp,Inventory/Supplies,112937.79477426532,5000
IC-202512-344,2025-12-12,techforge_saas,TechForge SaaS,retailco,RetailCo,Software Licenses,8394.268327898213,7000
IC-202512-345,2025-12-12,techforge_saas,TechForge SaaS,logisticspro,LogisticsPro,Management Fees,46815.59326000147,7000
IC-202512-346,2025-12-02,dataanalytics_corp,DataAnalytics Corp,techforge_saas,TechForge SaaS,Shared Services,35872.05833965731,6500
IC-202512-347,2025-12-22,industrialsupply_co,IndustrialSupply Co,techforge_saas,TechForge SaaS,Inventory/Supplies,227718.4989246584,5000
IC-202512-348,2025-12-05,precisionmfg_inc,PrecisionMfg Inc,retailco,RetailCo,Software Licenses,10963.945963018588,7000
IC-202512-349,2025-12-25,techforge_saas,TechForge SaaS,logisticspro,LogisticsPro,Management Fees,17259.484994347946,7000
IC-202512-350,2025-12-12,dataanalytics_corp,DataAnalytics Corp,techforge_saas,TechForge SaaS,Shared Services,61018.917622818015,6500
IC-202512-351,2025-12-06,techforge_saas,TechForge SaaS,retailco,RetailCo,Inventory/Supplies,186359.3622568773,5000
IC-202512-352,2025-12-18,retailco,RetailCo,ecopackaging_ltd,EcoPackaging Ltd,Software Licenses,20456.089857234812,7000
IC-202512-353,2025-12-22,retailco,RetailCo,techforge_saas,TechForge SaaS,Management Fees,31540.354920564543,7000
IC-202512-354,2025-12-10,logisticspro,LogisticsPro,healthservices_plus,HealthServices Plus,Shared Services,64681.292252866006,6500
IC-202512-355,2025-12-25,logisticspro,LogisticsPro,healthservices_plus,HealthServices Plus,Inventory/Supplies,106993.65314744913,5000
IC-202512-356,2025-12-18,retailco,RetailCo,industrialsupply_co,IndustrialSupply Co,Software Licenses,14918.716690967589,7000
IC-202512-357,2025-12-16,industrialsupply_co,IndustrialSupply Co,precisionmfg_inc,PrecisionMfg Inc,Management Fees,39666.435548723544,7000
IC-202512-358,2025-12-28,ecopackaging_ltd,EcoPackaging Ltd,healthservices_plus,HealthServices Plus,Shared Services,44919.633978208156,6500
IC-202512-359,2025-12-15,logisticspro,LogisticsPro,techforge_saas,TechForge SaaS,Inventory/Supplies,93984.90960787484,5000
IC-202512-360,2025-12-23,precisionmfg_inc,PrecisionMfg Inc,retailco,RetailCo,Software Licenses,7718.959627444031,7000
IC-202512-361,2025-12-11,ecopackaging_ltd,EcoPackaging Ltd,techforge_saas,TechForge SaaS,Management Fees,13234.789833284241,7000
IC-202512-362,2025-12-11,techforge_saas,TechForge SaaS,precisionmfg_inc,PrecisionMfg Inc,Shared Services,74111.16555267476,6500
IC-202512-363,2025-12-03,logisticspro,LogisticsPro,ecopackaging_ltd,EcoPackaging Ltd,Inventory/Supplies,204900.82127106536,5000
IC-202512-364,2025-12-04,retailco,RetailCo,dataanalytics_corp,DataAnalytics Corp,Software Licenses,22875.748540199962,7000
IC-202512-365,2025-12-07,ecopackaging_ltd,EcoPackaging Ltd,logisticspro,LogisticsPro,Management Fees,14294.158985843986,7000
IC-202512-366,2025-12-18,healthservices_plus,HealthServices Plus,techforge_saas,TechForge SaaS,Shared Services,82788.29698846309,6500
IC-202512-367,2025-12-23,retailco,RetailCo,ecopackaging_ltd,EcoPackaging Ltd,Inventory/Supplies,89891.73317683188,5000
IC-202512-368,2025-12-15,logisticspro,LogisticsPro,healthservices_plus,HealthServices Plus,Software Licenses,12779.662032008782,7000
IC-202512-369,2025-12-05,techforge_saas,TechForge SaaS,dataanalytics_corp,DataAnalytics Corp,Management Fees,22500.2182794081,7000
IC-202512-370,2025-12-25,techforge_saas,TechForge SaaS,healthservices_plus,HealthServices Plus,Shared Services,97899.85712943684,6500
IC-202512-371,2025-12-18,techforge_saas,TechForge SaaS,dataanalytics_corp,DataAnalytics Corp,Inventory/Supplies,187520.28578414675,5000
IC-202512-372,2025-12-08,logisticspro,LogisticsPro,dataanalytics_corp,DataAnalytics Corp,Software Licenses,10581.205543598731,7000
IC-202512-373,2025-12-11,ecopackaging_ltd,EcoPackaging Ltd,industrialsupply_co,IndustrialSupply Co,Management Fees,31245.78530258655,7000
IC-202512-374,2025-12-25,industrialsupply_co,IndustrialSupply Co,precisionmfg_inc,PrecisionMfg Inc,Shared Services,61942.87866998009,6500
IC-202512-375,2025-12-14,healthservices_plus,HealthServices Plus,dataanalytics_corp,DataAnalytics Corp,Inventory/Supplies,114488.25416332726,5000
IC-202512-376,2025-12-20,logisticspro,LogisticsPro,precisionmfg_inc,PrecisionMfg Inc,Software Licenses,24020.658494972122,7000
IC-202512-377,2025-12-27,techforge_saas,TechForge SaaS,retailco,RetailCo,Management Fees,36797.70453455065,7000
IC-202512-378,2025-12-16,healthservices_plus,HealthServices Plus,ecopackaging_ltd,EcoPackaging Ltd,Shared Services,67739.10902239263,6500
IC-202512-379,2025-12-20,industrialsupply_co,IndustrialSupply Co,dataanalytics_corp,DataAnalytics Corp,Inventory/Supplies,125398.64707332697,5000
IC-202512-380,2025-12-07,logisticspro,LogisticsPro,healthservices_plus,HealthServices Plus,Software Licenses,15493.826828385392,7000
IC-202512-381,2025-12-11,retailco,RetailCo,precisionmfg_inc,PrecisionMfg Inc,Management Fees,18520.523361303043,7000
IC-202512-382,2025-12-10,techforge_saas,TechForge SaaS,precisionmfg_inc,PrecisionMfg Inc,Shared Services,72025.86584939243,6500
IC-202512-383,2025-12-12,logisticspro,LogisticsPro,ecopackaging_ltd,EcoPackaging Ltd,Inventory/Supplies,80146.48145929407,5000
IC-202512-384,2025-12-12,retailco,RetailCo,ecopackaging_ltd,EcoPackaging Ltd,Software Licenses,22973.861076043217,7000
IC-202512-385,2025-12-22,precisionmfg_inc,PrecisionMfg Inc,industrialsupply_co,IndustrialSupply Co,Management Fees,48528.105638856665,7000
IC-202512-386,2025-12-20,industrialsupply_co,IndustrialSupply Co,dataanalytics_corp,DataAnalytics Corp,Shared Services,81538.496283315,6500
IC-202512-387,2025-12-11,healthservices_plus,HealthServices Plus,techforge_saas,TechForge SaaS,Inventory/Supplies,201961.38142006396,5000
IC-202512-388,2025-12-03,healthservices_plus,HealthServices Plus,ecopackaging_ltd,EcoPackaging Ltd,Software Licenses,21741.48891638189,7000
IC-202512-389,2025-12-04,precisionmfg_inc,PrecisionMfg Inc,industrialsupply_co,IndustrialSupply Co,Management Fees,11235.884902852615,7000
IC-202512-390,2025-12-19,retailco,RetailCo,dataanalytics_corp,DataAnalytics Corp,Shared Services,92837.73009370273,6500
IC-202512-391,2025-12-11,healthservices_plus,HealthServices Plus,ecopackaging_ltd,EcoPackaging Ltd,Inventory/Supplies,100868.01751552083,5000
IC-202512-392,2025-12-20,ecopackaging_ltd,EcoPackaging Ltd,precisionmfg_inc,PrecisionMfg Inc,Software Licenses,8535.204582020986,7000
IC-202512-393,2025-12-06,ecopackaging_ltd,EcoPackaging Ltd,dataanalytics_corp,DataAnalytics Corp,Management Fees,16559.518878354822,7000
IC-202512-394,2025-12-02,dataanalytics_corp,DataAnalytics Corp,logisticspro,LogisticsPro,Shared Services,89067.60836184486,6500
IC-202512-395,2025-12-18,retailco,RetailCo,healthservices_plus,HealthServices Plus,Inventory/Supplies,236799.07333533475,5000
IC-202512-396,2025-12-26,precisionmfg_inc,PrecisionMfg Inc,retailco,RetailCo,Software Licenses,14838.807652187133,7000
IC-202512-397,2025-12-10,healthservices_plus,HealthServices Plus,retailco,RetailCo,Management Fees,28947.645291628018,7000
IC-202512-398,2025-12-10,ecopackaging_ltd,EcoPackaging Ltd,precisionmfg_inc,PrecisionMfg Inc,Shared Services,20019.25357943218,6500
IC-202512-399,2025-12-13,techforge_saas,TechForge SaaS,industrialsupply_co,IndustrialSupply Co,Inventory/Supplies,244032.89290481716,5000
IC-202512-400,2025-12-08,precisionmfg_inc,PrecisionMfg Inc,retailco,RetailCo,Software Licenses,16034.0950519047,7000
IC-202512-401,2025-12-03,dataanalytics_corp,DataAnalytics Corp,precisionmfg_inc,PrecisionMfg Inc,Management Fees,48797.48841788366,7000
IC-202512-402,2025-12-12,logisticspro,LogisticsPro,techforge_saas,TechForge SaaS,Shared Services,39948.184872536156,6500
IC-202512-403,2025-12-12,industrialsupply_co,IndustrialSupply Co,dataanalytics_corp,DataAnalytics Corp,Inventory/Supplies,247192.3368802835,5000
