transaction_id,date,selling_entity_id,selling_entity_name,buying_entity_id,buying_entity_name,description,amount,gl_account
IC-202601-202,2026-01-21,techforge_saas,TechForge SaaS,retailco,RetailCo,Shared Services,60424.74234829726,6500
IC-202601-203,2026-01-28,healthservices_plus,HealthServices Plus,logisticspro,LogisticsPro,Inventory/Supplies,52340.52536217852,5000
IC-202601-204,2026-01-08,healthservices_plus,HealthServices Plus,industrialsupply_co,IndustrialSupply Co,Software Licenses,20150.987142877788,7000
IC-202601-205,2026-01-24,logisticspro,LogisticsPro,ecopackaging_ltd,EcoPackaging Ltd,Management Fees,44525.35850092645,7000
IC-202601-206,2026-01-28,industrialsupply_co,IndustrialSupply Co,precisionmfg_inc,PrecisionMfg Inc,Shared Services,76480.1927653753,6500
IC-202601-207,2026-01-10,ecopackaging_ltd,EcoPackaging Ltd,precisionmfg_inc,PrecisionMfg Inc,Inventory/Supplies,220220.6891930291,5000
IC-202601-208,2026-01-08,retailco,RetailCo,industrialsupply_co,IndustrialSupply Co,Software Licenses,6183.121910745585,7000
IC-202601-209,2026-01-10,ecopackaging_ltd,EcoPackaging Ltd,retailco,RetailCo,Management Fees,19691.047759387533,7000
IC-202601-210,2026-01-05,healthservices_plus,HealthServices Plus,logisticspro,LogisticsPro,Shared Services,34469.92305771293,6500
IC-202601-211,2026-01-07,dataanalytics_corp,DataAnalytics Corp,precisionmfg_inc,PrecisionMfg Inc,Inventory/Supplies,84520.64584822595,5000
IC-202601-212,2026-01-12,logisticspro,LogisticsPro,precisionmfg_inc,PrecisionMfg Inc,Software Licenses,7840.440882423074,7000
IC-202601-213,2026-01-06,techforge_saas,TechForge SaaS,dataanalytics_corp,DataAnalytics Corp,Management Fees,31939.457843836604,7000
IC-202601-214,2026-01-06,ecopackaging_ltd,EcoPackaging Ltd,techforge_saas,TechForge SaaS,Shared Services,76937.72733817901,6500
IC-202601-215,2026-01-14,dataanalytics_corp,DataAnalytics Corp,industrialsupply_co,IndustrialSupply Co,Inventory/Supplies,112072.67517681587,5000
IC-202601-216,2026-01-12,precisionmfg_inc,PrecisionMfg Inc,healthservices_plus,HealthServices Plus,Software Licenses,20055.632859217098,7000
IC-202601-217,2026-01-11,dataanalytics_corp,DataAnalytics Corp,precisionmfg_inc,PrecisionMfg Inc,Management Fees,47914.510865398435,7000
IC-202601-218,2026-01-04,healthservices_plus,HealthServices Plus,logisticspro,LogisticsPro,Shared Services,36429.43069909855,6500
IC-202601-219,2026-01-24,precisionmfg_inc,PrecisionMfg Inc,retailco,RetailCo,Inventory/Supplies,56590.83502292759,5000
IC-202601-220,2026-01-16,retailco,RetailCo,logisticspro,LogisticsPro,Software Licenses,10655.288704341587,7000
IC-202601-221,2026-01-08,industrialsupply_co,IndustrialSupply Co,ecopackaging_ltd,EcoPackaging Ltd,Management Fees,35593.740251115865,7000
IC-202601-222,2026-01-27,logisticspro,LogisticsPro,retailco,RetailCo,Shared Services,40479.64964212617,6500
IC-202601-223,2026-01-07,logisticspro,LogisticsPro,industrialsupply_co,IndustrialSupply Co,Inventory/Supplies,141096.03447852837,5000
IC-202601-224,2026-01-20,ecopackaging_ltd,EcoPackaging Ltd,retailco,RetailCo,Software Licenses,10671.835326577733,7000
IC-202601-225,2026-01-23,ecopackaging_ltd,EcoPackaging Ltd,healthservices_plus,HealthServices Plus,Management Fees,46931.57072945146,7000
IC-202601-226,2026-01-11,healthservices_plus,HealthServices Plus,techforge_saas,TechForge SaaS,Shared Services,61614.352151881656,6500
IC-202601-227,2026-01-08,precisionmfg_inc,PrecisionMfg Inc,healthservices_plus,HealthServices Plus,Inventory/Supplies,52873.47183667792,5000
IC-202601-228,2026-01-14,ecopackaging_ltd,EcoPackaging Ltd,healthservices_plus,HealthServices Plus,Software Licenses,22849.109162948673,7000
IC-202601-229,2026-01-05,precisionmfg_inc,PrecisionMfg Inc,dataanalytics_corp,DataAnalytics Corp,Management Fees,42111.97726023701,7000
IC-202601-230,2026-01-21,dataanalytics_corp,DataAnalytics Corp,precisionmfg_inc,PrecisionMfg Inc,Shared Services,25768.99445499704,6500
IC-202601-231,2026-01-17,precisionmfg_inc,PrecisionMfg Inc,healthservices_plus,HealthServices Plus,Inventory/Supplies,219941.18464492357,5000
IC-202601-232,2026-01-02,techforge_saas,TechForge SaaS,logisticspro,LogisticsPro,Software Licenses,19025.580122594136,7000
IC-202601-233,2026-01-28,ecopackaging_ltd,EcoPackaging Ltd,healthservices_plus,HealthServices Plus,Management Fees,44792.96035548126,7000
IC-202601-234,2026-01-24,ecopackaging_ltd,EcoPackaging Ltd,dataanalytics_corp,DataAnalytics Corp,Shared Services,73008.0402304228,6500
IC-202601-235,2026-01-19,retailco,RetailCo,dataanalytics_corp,DataAnalytics Corp,Inventory/Supplies,123312.34397429804,5000
IC-202601-236,2026-01-27,dataanalytics_corp,DataAnalytics Corp,precisionmfg_inc,PrecisionMfg Inc,Software Licenses,11366.504261125345,7000
IC-202601-237,2026-01-22,retailco,RetailCo,ecopackaging_ltd,EcoPackaging Ltd,Management Fees,38709.1146901841,7000
IC-202601-238,2026-01-20,industrialsupply_co,IndustrialSupply Co,dataanalytics_corp,DataAnalytics Corp,Shared Services,96150.70446089045,6500
IC-202601-239,2026-01-25,dataanalytics_corp,DataAnalytics Corp,healthservices_plus,HealthServices Plus,Inventory/Supplies,215336.60545423414,5000
IC-202601-240,2026-01-21,industrialsupply_co,IndustrialSupply Co,logisticspro,LogisticsPro,Software Licenses,8418.07590353056,7000
IC-202601-241,2026-01-18,healthservices_plus,HealthServices Plus,industrialsupply_co,IndustrialSupply Co,Management Fees,15624.654275291356,7000
IC-202601-242,2026-01-17,techforge_saas,TechForge SaaS,healthservices_plus,HealthServices Plus,Shared Services,71451.6914176333,6500
IC-202601-243,2026-01-12,dataanalytics_corp,DataAnalytics Corp,industrialsupply_co,IndustrialSupply Co,Inventory/Supplies,167020.83716463466,5000
IC-202601-244,2026-01-08,logisticspro,LogisticsPro,dataanalytics_corp,DataAnalytics Corp,Software Licenses,15151.41241905324,7000
IC-202601-245,2026-01-08,retailco,RetailCo,precisionmfg_inc,PrecisionMfg Inc,Management Fees,20298.61330127703,7000
IC-202601-246,2026-01-10,ecopackaging_ltd,EcoPackaging Ltd,dataanalytics_corp,DataAnalytics Corp,Shared Services,41052.098938736955,6500
IC-202601-247,2026-01-08,healthservices_plus,HealthServices Plus,industrialsupply_co,IndustrialSupply Co,Inventory/Supplies,139381.0183607015,5000
IC-202601-248,2026-01-07,precisionmfg_inc,PrecisionMfg Inc,retailco,RetailCo,Software Licenses,7665.1301166602325,7000
IC-202601-249,2026-01-19,techforge_saas,TechForge SaaS,dataanalytics_corp,DataAnalytics Corp,Management Fees,42614.48013884719,7000
IC-202601-250,2026-01-12,techforge_saas,TechForge SaaS,logisticspro,LogisticsPro,Shared Services,53689.62274332028,6500
IC-202601-251,2026-01-14,industrialsupply_co,IndustrialSupply Co,retailco,RetailCo,Inventory/Supplies,112583.65413104388,5000
IC-202601-252,2026-01-04,ecopackaging_ltd,EcoPackaging Ltd,retailco,RetailCo,Software Licenses,5929.2295444381925,7000
IC-202601-253,2026-01-27,logisticspro,LogisticsPro,ecopackaging_ltd,EcoPackaging Ltd,Management Fees,17499.1732332768,7000
IC-202601-254,2026-01-19,industrialsupply_co,IndustrialSupply Co,healthservices_plus,HealthServices Plus,Shared Services,71202.76991537047,6500
IC-202601-255,2026-01-20,logisticspro,LogisticsPro,techforge_saas,TechForge SaaS,Inventory/Supplies,246794.71163647476,5000
IC-202601-256,2026-01-16,techforge_saas,TechForge SaaS,dataanalytics_corp,DataAnalytics Corp,Software Licenses,20168.934000151512,7000
IC-202601-257,2026-01-19,logisticspro,LogisticsPro,dataanalytics_corp,DataAnalytics Corp,Management Fees,40009.279948971875,7000
IC-202601-258,2026-01-17,dataanalytics_corp,DataAnalytics Corp,retailco,RetailCo,Shared Services,58179.1899847145,6500
IC-202601-259,2026-01-26,precisionmfg_inc,PrecisionMfg Inc,retailco,RetailCo,Inventory/Supplies,216543.2582875121,5000
IC-202601-260,2026-01-21,healthservices_plus,HealthServices Plus,industrialsupply_co,IndustrialSupply Co,Software Licenses,24963.183066337435,7000
IC-202601-261,2026-01-12,dataanalytics_corp,DataAnalytics Corp,industrialsupply_co,IndustrialSupply Co,Management Fees,23859.99084067391,7000
IC-202601-262,2026-01-16,retailco,RetailCo,ecopackaging_ltd,EcoPackaging Ltd,Shared Services,57241.60042513196,6500
IC-202601-263,2026-01-10,retailco,RetailCo,dataanalytics_corp,DataAnalytics Corp,Inventory/Supplies,148642.96871911874,5000
IC-202601-264,2026-01-10,precisionmfg_inc,PrecisionMfg Inc,dataanalytics_corp,DataAnalytics Corp,Software Licenses,23192.75844613312,7000
IC-202601-265,2026-01-08,ecopackaging_ltd,EcoPackaging Ltd,precisionmfg_inc,PrecisionMfg Inc,Management Fees,34774.771323678,7000
IC-202601-266,2026-01-10,retailco,RetailCo,logisticspro,LogisticsPro,Shared Services,92170.33538346093,6500
IC-202601-267,2026-01-07,techforge_saas,TechForge SaaS,logisticspro,LogisticsPro,Inventory/Supplies,165268.60259631975,5000
IC-202601-268,2026-01-18,retailco,RetailCo,healthservices_plus,HealthServices Plus,Software Licenses,22993.852405552127,7000
IC-202601-269,2026-01-02,dataanalytics_corp,DataAnalytics Corp,retailco,RetailCo,Management Fees,37662.33467302173,7000
IC-202601-270,2026-01-02,ecopackaging_ltd,EcoPackaging Ltd,dataanalytics_corp,DataAnalytics Corp,Shared Services,47294.55291266929,6500
IC-202601-271,2026-01-24,retailco,RetailCo,dataanalytics_corp,DataAnalytics Corp,Inventory/Supplies,232205.14743132313,5000
IC-202601-272,2026-01-03,logisticspro,LogisticsPro,dataanalytics_corp,DataAnalytics Corp,Software Licenses,5632.712344258648,7000
IC-202601-273,2026-01-22,precisionmfg_inc,PrecisionMfg Inc,healthservices_plus,HealthServices Plus,Management Fees,43211.852450769904,7000
IC-202601-274,2026-01-06,dataanalytics_corp,DataAnalytics Corp,industrialsupply_co,IndustrialSupply Co,Shared Services,77470.26278209413,6500
IC-202601-275,2026-01-11,techforge_saas,TechForge SaaS,industrialsupply_co,IndustrialSupply Co,Inventory/Supplies,52580.83939950315,5000
IC-202601-276,2026-01-24,industrialsupply_co,IndustrialSupply Co,precisionmfg_inc,PrecisionMfg Inc,Software Licenses,12254.737362417529,7000
IC-202601-277,2026-01-13,techforge_saas,TechForge SaaS,ecopackaging_ltd,EcoPackaging Ltd,Management Fees,31122.57462434297,7000
IC-202601-278,2026-01-05,precisionmfg_inc,PrecisionMfg Inc,dataanalytics_corp,DataAnalytics Corp,Shared Services,42286.64378393207,6500
IC-202601-279,2026-01-14,ecopackaging_ltd,EcoPackaging Ltd,precisionmfg_inc,PrecisionMfg Inc,Inventory/Supplies,194904.56771578477,5000
IC-202601-280,2026-01-25,industrialsupply_co,IndustrialSupply Co,dataanalytics_corp,DataAnalytics Corp,Software Licenses,13536.568152286414,7000
IC-202601-281,2026-01-05,ecopackaging_ltd,EcoPackaging Ltd,industrialsupply_co,IndustrialSupply Co,Management Fees,28737.411148283747,7000
IC-202601-282,2026-01-09,retailco,RetailCo,logisticspro,LogisticsPro,Shared Services,93798.12270247837,6500
IC-202601-283,2026-01-26,precisionmfg_inc,PrecisionMfg Inc,industrialsupply_co,IndustrialSupply Co,Inventory/Supplies,61827.88240311845,5000
IC-202601-284,2026-01-27,techforge_saas,TechForge SaaS,retailco,RetailCo,Software Licenses,9308.879742235782,7000
IC-202601-285,2026-01-06,techforge_saas,TechForge SaaS,healthservices_plus,HealthServices Plus,Management Fees,19726.70294102916,7000
IC-202601-286,2026-01-17,precisionmfg_inc,PrecisionMfg Inc,healthservices_plus,HealthServices Plus,Shared Services,30080.510930693905,6500
IC-202601-287,2026-01-12,precisionmfg_inc,PrecisionMfg Inc,healthservices_plus,HealthServices Plus,Inventory/Supplies,146620.218418782,5000
IC-202601-288,2026-01-06,precisionmfg_inc,PrecisionMfg Inc,ecopackaging_ltd,EcoPackaging Ltd,Software Licenses,14904.06017702071,7000
IC-202601-289,2026-01-07,ecopackaging_ltd,EcoPackaging Ltd,retailco,RetailCo,Management Fees,36924.71852609203,7000
IC-202601-290,2026-01-27,healthservices_plus,HealthServices Plus,ecopackaging_ltd,EcoPackaging Ltd,Shared Services,66586.52977872072,6500
IC-202601-291,2026-01-21,ecopackaging_ltd,EcoPackaging Ltd,healthservices_plus,HealthServices Plus,Inventory/Supplies,243262.14177848253,5000
IC-202601-292,2026-01-15,industrialsupply_co,IndustrialSupply Co,retailco,RetailCo,Software Licenses,17847.196474335564,7000
IC-202601-293,2026-01-06,precisionmfg_inc,PrecisionMfg Inc,ecopackaging_ltd,EcoPackaging Ltd,Management Fees,47083.176201745446,7000
IC-202601-294,2026-01-04,precisionmfg_inc,PrecisionMfg Inc,ecopackaging_ltd,EcoPackaging Ltd,Shared Services,91038.70831864893,6500
IC-202601-295,2026-01-06,retailco,RetailCo,techforge_saas,TechForge SaaS,Inventory/Supplies,202927.19885699474,5000
IC-202601-296,2026-01-12,dataanalytics_corp,DataAnalytics Corp,logisticspro,LogisticsPro,Software Licenses,20995.723829202125,7000
IC-202601-297,2026-01-12,precisionmfg_inc,PrecisionMfg Inc,ecopackaging_ltd,EcoPackaging Ltd,Management Fees,37597.836424542285,7000
IC-202601-298,2026-01-21,retailco,RetailCo,logisticspro,LogisticsPro,Shared Services,53425.396142489946,6500
IC-202601-299,2026-01-16,industrialsupply_co,IndustrialSupply Co,retailco,RetailCo,Inventory/Supplies,238518.04285538231,5000
IC-202601-300,2026-01-13,healthservices_plus,HealthServices Plus,ecopackaging_ltd,EcoPackaging Ltd,Software Licenses,21056.66088500415,7000
IC-202601-301,2026-01-23,healthservices_plus,HealthServices Plus,dataanalytics_corp,DataAnalytics Corp,Management Fees,40450.571248999506,7000
IC-202601-302,2026-01-09,retailco,RetailCo,industrialsupply_co,IndustrialSupply Co,Shared Services,91852.31117006076,6500
IC-202601-303,2026-01-13,dataanalytics_corp,DataAnalytics Corp,ecopackaging_ltd,EcoPackaging Ltd,Inventory/Supplies,178692.90882529676,5000
IC-202601-304,2026-01-10,healthservices_plus,HealthServices Plus,logisticspro,LogisticsPro,Software Licenses,21965.49201334457,7000
IC-202601-305,2026-01-02,logisticspro,LogisticsPro,industrialsupply_co,IndustrialSupply Co,Management Fees,24019.51290479651,7000
IC-202601-306,2026-01-27,retailco,RetailCo,healthservices_plus,HealthServices Plus,Shared Services,67746.25770921922,6500
IC-202601-307,2026-01-25,precisionmfg_inc,PrecisionMfg Inc,techforge_saas,TechForge SaaS,Inventory/Supplies,125061.56840569842,5000
IC-202601-308,2026-01-19,retailco,RetailCo,healthservices_plus,HealthServices Plus,Software Licenses,23364.810045711074,7000
IC-202601-309,2026-01-10,retailco,RetailCo,logisticspro,LogisticsPro,Management Fees,43487.02334557951,7000
IC-202601-310,2026-01-20,logisticspro,LogisticsPro,precisionmfg_inc,PrecisionMfg Inc,Shared Services,41950.967216456425,6500
IC-202601-311,2026-01-19,techforge_saas,TechForge SaaS,logisticspro,LogisticsPro,Inventory/Supplies,194389.92069490498,5000
IC-202601-312,2026-01-14,precisionmfg_inc,PrecisionMfg Inc,logisticspro,LogisticsPro,Software Licenses,17345.325742672852,7000
IC-202601-313,2026-01-04,retailco,RetailCo,precisionmfg_inc,PrecisionMfg Inc,Management Fees,25686.26620964915,7000
IC-202601-314,2026-01-16,retailco,RetailCo,ecopackaging_ltd,EcoPackaging Ltd,Shared Services,44611.78596950731,6500
IC-202601-315,2026-01-22,healthservices_plus,HealthServices Plus,precisionmfg_inc,PrecisionMfg Inc,Inventory/Supplies,178217.2567919317,5000
IC-202601-316,2026-01-08,retailco,RetailCo,logisticspro,LogisticsPro,Software Licenses,23085.61673324012,7000
IC-202601-317,2026-01-26,retailco,RetailCo,dataanalytics_corp,DataAnalytics Corp,Management Fees,13176.118204107184,7000
IC-202601-318,2026-01-27,ecopackaging_ltd,EcoPackaging Ltd,industrialsupply_co,IndustrialSupply Co,Shared Services,26545.91382767746,6500
IC-202601-319,2026-01-21,precisionmfg_inc,PrecisionMfg Inc,ecopackaging_ltd,EcoPackaging Ltd,Inventory/Supplies,146224.80467394297,5000
IC-202601-320,2026-01-21,precisionmfg_inc,PrecisionMfg Inc,ecopackaging_ltd,EcoPackaging Ltd,Software Licenses,16551.553197639376,7000
IC-202601-321,2026-01-16,dataanalytics_corp,DataAnalytics Corp,industrialsupply_co,IndustrialSupply Co,Management Fees,10552.619058878503,7000
IC-202601-322,2026-01-14,precisionmfg_inc,PrecisionMfg Inc,healthservices_plus,HealthServices Plus,Shared Services,36302.76436327015,6500
IC-202601-323,2026-01-12,retailco,RetailCo,logisticspro,LogisticsPro,Inventory/Supplies,166553.02268870888,5000
IC-202601-324,2026-01-03,precisionmfg_inc,PrecisionMfg Inc,industrialsupply_co,IndustrialSupply Co,Software Licenses,15382.143674032712,7000
IC-202601-325,2026-01-26,industrialsupply_co,IndustrialSupply Co,precisionmfg_inc,PrecisionMfg Inc,Management Fees,16449.472337385825,7000
IC-202601-326,2026-01-10,logisticspro,LogisticsPro,retailco,RetailCo,Shared Services,77266.02550352301,6500
IC-202601-327,2026-01-22,retailco,RetailCo,precisionmfg_inc,PrecisionMfg Inc,Inventory/Supplies,112390.0018371632,5000
IC-202601-328,2026-01-26,techforge_saas,TechForge SaaS,ecopackaging_ltd,EcoPackaging Ltd,Software Licenses,14963.368313746905,7000
IC-202601-329,2026-01-07,dataanalytics_corp,DataAnalytics Corp,techforge_saas,TechForge SaaS,Management Fees,35851.28581637701,7000
IC-202601-330,2026-01-16,ecopackaging_ltd,EcoPackaging Ltd,techforge_saas,TechForge SaaS,Shared Services,84265.02051073447,6500
IC-202601-331,2026-01-23,precisionmfg_inc,PrecisionMfg Inc,retailco,RetailCo,Inventory/Supplies,133124.44198471023,5000
IC-202601-332,2026-01-06,healthservices_plus,HealthServices Plus,techforge_saas,TechForge SaaS,Software Licenses,6627.881760157881,7000
IC-202601-333,2026-01-07,techforge_saas,TechForge SaaS,precisionmfg_inc,PrecisionMfg Inc,Management Fees,43079.15309936123,7000
IC-202601-334,2026-01-03,ecopackaging_ltd,EcoPackaging Ltd,dataanalytics_corp,DataAnalytics Corp,Shared Services,51156.13304194802,6500
IC-202601-335,2026-01-11,logisticspro,LogisticsPro,precisionmfg_inc,PrecisionMfg Inc,Inventory/Supplies,218128.5889546425,5000
IC-202601-336,2026-01-11,healthservices_plus,HealthServices Plus,retailco,RetailCo,Software Licenses,16996.53138712621,7000
IC-202601-337,2026-01-10,healthservices_plus,HealthServices Plus,industrialsupply_co,IndustrialSupply Co,Management Fees,16319.769225866727,7000
IC-202601-338,2026-01-05,healthservices_plus,HealthServices Plus,retailco,RetailCo,Shared Services,38743.99713789769,6500
IC-202601-339,2026-01-06,precisionmfg_inc,PrecisionMfg Inc,healthservices_plus,HealthServices Plus,Inventory/Supplies,242135.76759161172,5000
IC-202601-340,2026-01-17,logisticspro,LogisticsPro,healthservices_plus,HealthServices Plus,Software Licenses,9171.866400251158,7000
IC-202601-341,2026-01-04,precisionmfg_inc,PrecisionMfg Inc,ecopackaging_ltd,EcoPackaging Ltd,Management Fees,12510.84625996766,7000
IC-202601-342,2026-01-26,precisionmfg_inc,PrecisionMfg Inc,logisticspro,LogisticsPro,Shared Services,72013.78508580086,6500
IC-202601-343,2026-01-26,industrialsupply_co,IndustrialSupply Co,retailco,RetailCo,Inventory/Supplies,79628.24354447513,5000
IC-202601-344,2026-01-10,precisionmfg_inc,PrecisionMfg Inc,techforge_saas,TechForge SaaS,Software Licenses,5419.0434058904975,7000
IC-202601-345,2026-01-09,techforge_saas,TechForge SaaS,ecopackaging_ltd,EcoPackaging Ltd,Management Fees,30652.072835050316,7000
IC-202601-346,2026-01-10,retailco,RetailCo,logisticspro,LogisticsPro,Shared Services,76208.07734318101,6500
IC-202601-347,2026-01-23,dataanalytics_corp,DataAnalytics Corp,precisionmfg_inc,PrecisionMfg Inc,Inventory/Supplies,95507.26625316653,5000
IC-202601-348,2026-01-24,logisticspro,LogisticsPro,techforge_saas,TechForge SaaS,Software Licenses,16602.340660840615,7000
IC-202601-349,2026-01-14,ecopackaging_ltd,EcoPackaging Ltd,logisticspro,LogisticsPro,Management Fees,47197.226515028146,7000
IC-202601-350,2026-01-20,dataanalytics_corp,DataAnalytics Corp,industrialsupply_co,IndustrialSupply Co,Shared Services,44982.84607114042,6500
IC-202601-351,2026-01-15,healthservices_plus,HealthServices Plus,ecopackaging_ltd,EcoPackaging Ltd,Inventory/Supplies,183596.5275658789,5000
IC-202601-352,2026-01-06,techforge_saas,TechForge SaaS,logisticspro,LogisticsPro,Software Licenses,22735.272900839027,7000
IC-202601-353,2026-01-17,dataanalytics_corp,DataAnalytics Corp,industrialsupply_co,IndustrialSupply Co,Management Fees,40538.427061347276,7000
IC-202601-354,2026-01-27,healthservices_plus,HealthServices Plus,precisionmfg_inc,PrecisionMfg Inc,Shared Services,79031.98975611516,6500
IC-202601-355,2026-01-10,dataanalytics_corp,DataAnalytics Corp,ecopackaging_ltd,EcoPackaging Ltd,Inventory/Supplies,204464.40904527318,5000
IC-202601-356,2026-01-15,healthservices_plus,HealthServices Plus,dataanalytics_corp,DataAnalytics Corp,Software Licenses,20213.392763351112,7000
IC-202601-357,2026-01-23,logisticspro,LogisticsPro,techforge_saas,TechForge SaaS,Management Fees,31273.803334367167,7000
IC-202601-358,2026-01-22,precisionmfg_inc,PrecisionMfg Inc,healthservices_plus,HealthServices Plus,Shared Services,95233.34341060209,6500
IC-202601-359,2026-01-13,ecopackaging_ltd,EcoPackaging Ltd,healthservices_plus,HealthServices Plus,Inventory/Supplies,155010.64156031332,5000
IC-202601-360,2026-01-05,dataanalytics_corp,DataAnalytics Corp,retailco,RetailCo,Software Licenses,14723.289314967938,7000
IC-202601-361,2026-01-16,precisionmfg_inc,PrecisionMfg Inc,techforge_saas,TechForge SaaS,Management Fees,27217.520260459223,7000
IC-202601-362,2026-01-23,healthservices_plus,HealthServices Plus,industrialsupply_co,IndustrialSupply Co,Shared Services,73527.63558842058,6500
IC-202601-363,2026-01-11,techforge_saas,TechForge SaaS,dataanalytics_corp,DataAnalytics Corp,Inventory/Supplies,151490.47934737132,5000
IC-202601-364,2026-01-18,dataanalytics_corp,DataAnalytics Corp,healthservices_plus,HealthServices Plus,Software Licenses,20593.687307311557,7000
IC-202601-365,2026-01-11,retailco,RetailCo,precisionmfg_inc,PrecisionMfg Inc,Management Fees,33532.999778497855,7000
IC-202601-366,2026-01-20,precisionmfg_inc,PrecisionMfg Inc,dataanalytics_corp,DataAnalytics Corp,Shared Services,32232.435524018285,6500
IC-202601-367,2026-01-04,precisionmfg_inc,PrecisionMfg Inc,dataanalytics_corp,DataAnalytics Corp,Inventory/Supplies,62206.74371464756,5000
IC-202601-368,2026-01-04,dataanalytics_corp,DataAnalytics Corp,industrialsupply_co,IndustrialSupply Co,Software Licenses,9717.2542594204,7000
IC-202601-369,2026-01-06,precisionmfg_inc,PrecisionMfg Inc,healthservices_plus,HealthServices Plus,Management Fees,24444.219177962885,7000
IC-202601-370,2026-01-17,ecopackaging_ltd,EcoPackaging Ltd,healthservices_plus,HealthServices Plus,Shared Services,78587.92557183183,6500
IC-202601-371,2026-01-19,dataanalytics_corp,DataAnalytics Corp,techforge_saas,TechForge SaaS,Inventory/Supplies,219982.2870184276,5000
IC-202601-372,2026-01-09,techforge_saas,TechForge SaaS,ecopackaging_ltd,EcoPackaging Ltd,Software Licenses,5919.648320127444,7000
IC-202601-373,2026-01-06,dataanalytics_corp,DataAnalytics Corp,industrialsupply_co,IndustrialSupply Co,Management Fees,24157.047801775276,7000
IC-202601-374,2026-01-03,healthservices_plus,HealthServices Plus,logisticspro,LogisticsPro,Shared Services,81013.79391812433,6500
IC-202601-375,2026-01-06,ecopackaging_ltd,EcoPackaging Ltd,techforge_saas,TechForge SaaS,Inventory/Supplies,125760.8230639144,5000
IC-202601-376,2026-01-28,techforge_saas,TechForge SaaS,logisticspro,LogisticsPro,Software Licenses,19121.5263167263,7000
IC-202601-377,2026-01-24,retailco,RetailCo,dataanalytics_corp,DataAnalytics Corp,Management Fees,25538.53364693762,7000
IC-202601-378,2026-01-23,healthservices_plus,HealthServices Plus,retailco,RetailCo,Shared Services,77236.82133397981,6500
IC-202601-379,2026-01-25,retailco,RetailCo,techforge_saas,TechForge SaaS,Inventory/Supplies,209119.4568115474,5000
IC-202601-380,2026-01-23,retailco,RetailCo,logisticspro,LogisticsPro,Software Licenses,10086.69427012057,7000
IC-202601-381,2026-01-16,precisionmfg_inc,PrecisionMfg Inc,ecopackaging_ltd,EcoPackaging Ltd,Management Fees,15660.212036010606,7000
IC-202601-382,2026-01-16,industrialsupply_co,IndustrialSupply Co,logisticspro,LogisticsPro,Shared Services,95663.3017553363,6500
IC-202601-383,2026-01-05,dataanalytics_corp,DataAnalytics Corp,techforge_saas,TechForge SaaS,Inventory/Supplies,205165.87034294722,5000
IC-202601-384,2026-01-09,logisticspro,LogisticsPro,ecopackaging_ltd,EcoPackaging Ltd,Software Licenses,10894.645515533826,7000
IC-202601-385,2026-01-08,retailco,RetailCo,precisionmfg_inc,PrecisionMfg Inc,Management Fees,41365.290344337736,7000
IC-202601-386,2026-01-10,industrialsupply_co,IndustrialSupply Co,precisionmfg_inc,PrecisionMfg Inc,Shared Services,82187.34312354836,6500
IC-202601-387,2026-01-08,precisionmfg_inc,PrecisionMfg Inc,ecopackaging_ltd,EcoPackaging Ltd,Inventory/Supplies,139805.8491171874,5000
IC-202601-388,2026-01-06,precisionmfg_inc,PrecisionMfg Inc,industrialsupply_co,IndustrialSupply Co,Software Licenses,8188.828232404248,7000
IC-202601-389,2026-01-05,precisionmfg_inc,PrecisionMfg Inc,retailco,RetailCo,Management Fees,34838.65711068634,7000
IC-202601-390,2026-01-17,precisionmfg_inc,PrecisionMfg Inc,healthservices_plus,HealthServices Plus,Shared Services,35621.849694337696,6500
IC-202601-391,2026-01-16,healthservices_plus,HealthServices Plus,logisticspro,LogisticsPro,Inventory/Supplies,144285.96972643404,5000
IC-202601-392,2026-01-14,techforge_saas,TechForge SaaS,retailco,RetailCo,Software Licenses,7193.284429855967,7000
IC-202601-393,2026-01-28,healthservices_plus,HealthServices Plus,industrialsupply_co,IndustrialSupply Co,Management Fees,22625.525088026152,7000
IC-202601-394,2026-01-03,precisionmfg_inc,PrecisionMfg Inc,healthservices_plus,HealthServices Plus,Shared Services,69749.96487856004,6500
IC-202601-395,2026-01-14,healthservices_plus,HealthServices Plus,dataanalytics_corp,DataAnalytics Corp,Inventory/Supplies,97822.75187196328,5000
IC-202601-396,2026-01-11,precisionmfg_inc,PrecisionMfg Inc,ecopackaging_ltd,EcoPackaging Ltd,Software Licenses,7491.107767989786,7000
IC-202601-397,2026-01-02,techforge_saas,TechForge SaaS,healthservices_plus,HealthServices Plus,Management Fees,10131.271569428724,7000
IC-202601-398,2026-01-13,logisticspro,LogisticsPro,ecopackaging_ltd,EcoPackaging Ltd,Shared Services,67355.01429650382,6500
IC-202601-399,2026-01-06,retailco,RetailCo,techforge_saas,TechForge SaaS,Inventory/Supplies,104489.64383548306,5000
IC-202601-400,2026-01-16,logisticspro,LogisticsPro,retailco,RetailCo,Software Licenses,15722.838555938892,7000
IC-202601-401,2026-01-19,healthservices_plus,HealthServices Plus,retailco,RetailCo,Management Fees,36631.72380790463,7000
IC-202601-402,2026-01-17,logisticspro,LogisticsPro,techforge_saas,TechForge SaaS,Shared Services,41788.27305067689,6500
