transaction_id,date,selling_entity_id,selling_entity_name,buying_entity_id,buying_entity_name,description,amount,gl_account
IC-202511-200,2025-11-15,industrialsupply_co,IndustrialSupply Co,dataanalytics_corp,DataAnalytics Corp,Software Licenses,20518.23065614612,7000
IC-202511-201,2025-11-08,retailco,RetailCo,precisionmfg_inc,PrecisionMfg Inc,Management Fees,45675.724130262504,7000
IC-202511-202,2025-11-06,techforge_saas,TechForge SaaS,logisticspro,LogisticsPro,Shared Services,25985.696415597842,6500
IC-202511-203,2025-11-14,logisticspro,LogisticsPro,ecopackaging_ltd,EcoPackaging Ltd,Inventory/Supplies,123119.14020079335,5000
IC-202511-204,2025-11-03,techforge_saas,TechForge SaaS,dataanalytics_corp,DataAnalytics Corp,Software Licenses,6654.736712363798,7000
IC-202511-205,2025-11-13,industrialsupply_co,IndustrialSupply Co,techforge_saas,TechForge SaaS,Management Fees,29139.844650238476,7000
IC-202511-206,2025-11-10,precisionmfg_inc,PrecisionMfg Inc,dataanalytics_corp,DataAnalytics Corp,Shared Services,85790.49689482835,6500
IC-202511-207,2025-11-10,dataanalytics_corp,DataAnalytics Corp,healthservices_plus,HealthServices Plus,Inventory/Supplies,75271.29626290212,5000
IC-202511-208,2025-11-08,logisticspro,LogisticsPro,dataanalytics_corp,DataAnalytics Corp,Software Licenses,21764.60842163601,7000
IC-202511-209,2025-11-20,logisticspro,LogisticsPro,industrialsupply_co,IndustrialSupply Co,Management Fees,15040.08111455977,7000
IC-202511-210,2025-11-07,dataanalytics_corp,DataAnalytics Corp,industrialsupply_co,IndustrialSupply Co,Shared Services,64212.981422139856,6500
IC-202511-211,2025-11-07,techforge_saas,TechForge SaaS,ecopackaging_ltd,EcoPackaging Ltd,Inventory/Supplies,230638.15576688581,5000
IC-202511-212,2025-11-06,logisticspro,LogisticsPro,retailco,RetailCo,Software Licenses,16135.698218563759,7000
IC-202511-213,2025-11-11,dataanalytics_corp,DataAnalytics Corp,logisticspro,LogisticsPro,Management Fees,44962.87093220741,7000
IC-202511-214,2025-11-09,retailco,RetailCo,ecopackaging_ltd,EcoPackaging Ltd,Shared Services,64346.99794722759,6500
IC-202511-215,2025-11-24,healthservices_plus,HealthServices Plus,techforge_saas,TechForge SaaS,Inventory/Supplies,204503.25721588082,5000
IC-202511-216,2025-11-22,healthservices_plus,HealthServices Plus,logisticspro,LogisticsPro,Software Licenses,8414.167266249604,7000
IC-202511-217,2025-11-02,precisionmfg_inc,PrecisionMfg Inc,ecopackaging_ltd,EcoPackaging Ltd,Management Fees,28733.20743735254,7000
IC-202511-218,2025-11-15,precisionmfg_inc,PrecisionMfg Inc,logisticspro,LogisticsPro,Shared Services,38998.2845401806,6500
IC-202511-219,2025-11-02,logisticspro,LogisticsPro,precisionmfg_inc,PrecisionMfg Inc,Inventory/Supplies,163692.979701588,5000
IC-202511-220,2025-11-23,healthservices_plus,HealthServices Plus,dataanalytics_corp,DataAnalytics Corp,Software Licenses,21537.171219455064,7000
IC-202511-221,2025-11-28,industrialsupply_co,IndustrialSupply Co,precisionmfg_inc,PrecisionMfg Inc,Management Fees,11204.154888452758,7000
IC-202511-222,2025-11-05,dataanalytics_corp,DataAnalytics Corp,ecopackaging_ltd,EcoPackaging Ltd,Shared Services,60506.42474834142,6500
IC-202511-223,2025-11-15,dataanalytics_corp,DataAnalytics Corp,retailco,RetailCo,Inventory/Supplies,208896.16357070123,5000
IC-202511-224,2025-11-05,logisticspro,LogisticsPro,dataanalytics_corp,DataAnalytics Corp,Software Licenses,12450.178631069317,7000
IC-202511-225,2025-11-25,logisticspro,LogisticsPro,precisionmfg_inc,PrecisionMfg Inc,Management Fees,23657.010784171933,7000
IC-202511-226,2025-11-16,retailco,RetailCo,logisticspro,LogisticsPro,Shared Services,85392.62778448875,6500
IC-202511-227,2025-11-24,ecopackaging_ltd,EcoPackaging Ltd,industrialsupply_co,IndustrialSupply Co,Inventory/Supplies,229112.56962636774,5000
IC-202511-228,2025-11-02,retailco,RetailCo,logisticspro,LogisticsPro,Software Licenses,7397.821869454242,7000
IC-202511-229,2025-11-07,techforge_saas,TechForge SaaS,retailco,RetailCo,Management Fees,39355.32523210165,7000
IC-202511-230,2025-11-19,logisticspro,LogisticsPro,ecopackaging_ltd,EcoPackaging Ltd,Shared Services,65328.42071243704,6500
IC-202511-231,2025-11-25,ecopackaging_ltd,EcoPackaging Ltd,logisticspro,LogisticsPro,Inventory/Supplies,165371.47622654005,5000
IC-202511-232,2025-11-13,precisionmfg_inc,PrecisionMfg Inc,ecopackaging_ltd,EcoPackaging Ltd,Software Licenses,18174.352774540443,7000
IC-202511-233,2025-11-27,techforge_saas,TechForge SaaS,industrialsupply_co,IndustrialSupply Co,Management Fees,47532.62914605264,7000
IC-202511-234,2025-11-11,industrialsupply_co,IndustrialSupply Co,retailco,RetailCo,Shared Services,99154.54126237052,6500
IC-202511-235,2025-11-27,retailco,RetailCo,ecopackaging_ltd,EcoPackaging Ltd,Inventory/Supplies,211142.90513364357,5000
IC-202511-236,2025-11-23,retailco,RetailCo,ecopackaging_ltd,EcoPackaging Ltd,Software Licenses,21168.11477787382,7000
IC-202511-237,2025-11-26,healthservices_plus,HealthServices Plus,precisionmfg_inc,PrecisionMfg Inc,Management Fees,47302.19513677248,7000
IC-202511-238,2025-11-15,techforge_saas,TechForge SaaS,retailco,RetailCo,Shared Services,69539.12256428653,6500
IC-202511-239,2025-11-27,precisionmfg_inc,PrecisionMfg Inc,techforge_saas,TechForge SaaS,Inventory/Supplies,120933.24099701656,5000
IC-202511-240,2025-11-15,precisionmfg_inc,PrecisionMfg Inc,dataanalytics_corp,DataAnalytics Corp,Software Licenses,15633.22047528966,7000
IC-202511-241,2025-11-14,techforge_saas,TechForge SaaS,precisionmfg_inc,PrecisionMfg Inc,Management Fees,43092.08598948984,7000
IC-202511-242,2025-11-11,ecopackaging_ltd,EcoPackaging Ltd,healthservices_plus,HealthServices Plus,Shared Services,90894.54177034761,6500
IC-202511-243,2025-11-14,dataanalytics_corp,DataAnalytics Corp,industrialsupply_co,IndustrialSupply Co,Inventory/Supplies,196299.29280862783,5000
IC-202511-244,2025-11-09,healthservices_plus,HealthServices Plus,retailco,RetailCo,Software Licenses,21884.246505722862,7000
IC-202511-245,2025-11-05,dataanalytics_corp,DataAnalytics Corp,retailco,RetailCo,Management Fees,45374.20601823014,7000
IC-202511-246,2025-11-17,ecopackaging_ltd,EcoPackaging Ltd,precisionmfg_inc,PrecisionMfg Inc,Shared Services,84434.40344367833,6500
IC-202511-247,2025-11-10,healthservices_plus,HealthServices Plus,techforge_saas,TechForge SaaS,Inventory/Supplies,187609.11141482578,5000
IC-202511-248,2025-11-14,industrialsupply_co,IndustrialSupply Co,healthservices_plus,HealthServices Plus,Software Licenses,8204.512019530126,7000
IC-202511-249,2025-11-04,retailco,RetailCo,industrialsupply_co,IndustrialSupply Co,Management Fees,37616.22887644288,7000
IC-202511-250,2025-11-03,industrialsupply_co,IndustrialSupply Co,techforge_saas,TechForge SaaS,Shared Services,97975.24768388411,6500
IC-202511-251,2025-11-17,ecopackaging_ltd,EcoPackaging Ltd,dataanalytics_corp,DataAnalytics Corp,Inventory/Supplies,221591.01818301145,5000
IC-202511-252,2025-11-27,dataanalytics_corp,DataAnalytics Corp,precisionmfg_inc,PrecisionMfg Inc,Software Licenses,5125.149420529405,7000
IC-202511-253,2025-11-09,industrialsupply_co,IndustrialSupply Co,precisionmfg_inc,PrecisionMfg Inc,Management Fees,16533.46592356229,7000
IC-202511-254,2025-11-14,ecopackaging_ltd,EcoPackaging Ltd,retailco,RetailCo,Shared Services,26681.9931744015,6500
IC-202511-255,2025-11-06,precisionmfg_inc,PrecisionMfg Inc,dataanalytics_corp,DataAnalytics Corp,Inventory/Supplies,82273.47167767663,5000
IC-202511-256,2025-11-23,ecopackaging_ltd,EcoPackaging Ltd,precisionmfg_inc,PrecisionMfg Inc,Software Licenses,8425.899156433406,7000
IC-202511-257,2025-11-16,ecopackaging_ltd,EcoPackaging Ltd,techforge_saas,TechForge SaaS,Management Fees,19860.79622551932,7000
IC-202511-258,2025-11-19,dataanalytics_corp,DataAnalytics Corp,logisticspro,LogisticsPro,Shared Services,86085.17476386284,6500
IC-202511-259,2025-11-08,dataanalytics_corp,DataAnalytics Corp,ecopackaging_ltd,EcoPackaging Ltd,Inventory/Supplies,56004.26642981438,5000
IC-202511-260,2025-11-11,industrialsupply_co,IndustrialSupply Co,logisticspro,LogisticsPro,Software Licenses,13687.229962824355,7000
IC-202511-261,2025-11-05,retailco,RetailCo,logisticspro,LogisticsPro,Management Fees,47377.321550137654,7000
IC-202511-262,2025-11-08,industrialsupply_co,IndustrialSupply Co,logisticspro,LogisticsPro,Shared Services,35600.718435089264,6500
IC-202511-263,2025-11-11,logisticspro,LogisticsPro,techforge_saas,TechForge SaaS,Inventory/Supplies,219377.44488579055,5000
IC-202511-264,2025-11-11,healthservices_plus,HealthServices Plus,ecopackaging_ltd,EcoPackaging Ltd,Software Licenses,5367.722843031946,7000
IC-202511-265,2025-11-21,retailco,RetailCo,dataanalytics_corp,DataAnalytics Corp,Management Fees,18748.55555626157,7000
IC-202511-266,2025-11-10,logisticspro,LogisticsPro,industrialsupply_co,IndustrialSupply Co,Shared Services,94308.76398764524,6500
IC-202511-267,2025-11-26,logisticspro,LogisticsPro,dataanalytics_corp,DataAnalytics Corp,Inventory/Supplies,148519.80104436283,5000
IC-202511-268,2025-11-15,dataanalytics_corp,DataAnalytics Corp,retailco,RetailCo,Software Licenses,17018.240113181724,7000
IC-202511-269,2025-11-14,logisticspro,LogisticsPro,retailco,RetailCo,Management Fees,41390.787272999514,7000
IC-202511-270,2025-11-08,industrialsupply_co,IndustrialSupply Co,dataanalytics_corp,DataAnalytics Corp,Shared Services,93942.9656635729,6500
IC-202511-271,2025-11-18,precisionmfg_inc,PrecisionMfg Inc,retailco,RetailCo,Inventory/Supplies,75254.22742154637,5000
IC-202511-272,2025-11-02,logisticspro,LogisticsPro,retailco,RetailCo,Software Licenses,7364.372445821772,7000
IC-202511-273,2025-11-04,ecopackaging_ltd,EcoPackaging Ltd,precisionmfg_inc,PrecisionMfg Inc,Management Fees,10515.898791581018,7000
IC-202511-274,2025-11-21,industrialsupply_co,IndustrialSupply Co,healthservices_plus,HealthServices Plus,Shared Services,51098.107830123736,6500
IC-202511-275,2025-11-22,ecopackaging_ltd,EcoPackaging Ltd,logisticspro,LogisticsPro,Inventory/Supplies,142762.849945536,5000
IC-202511-276,2025-11-28,healthservices_plus,HealthServices Plus,retailco,RetailCo,Software Licenses,7566.51724377529,7000
IC-202511-277,2025-11-14,precisionmfg_inc,PrecisionMfg Inc,retailco,RetailCo,Management Fees,44914.37686262658,7000
IC-202511-278,2025-11-27,precisionmfg_inc,PrecisionMfg Inc,industrialsupply_co,IndustrialSupply Co,Shared Services,38603.3065296684,6500
IC-202511-279,2025-11-24,logisticspro,LogisticsPro,industrialsupply_co,IndustrialSupply Co,Inventory/Supplies,245094.60566280436,5000
IC-202511-280,2025-11-18,techforge_saas,TechForge SaaS,logisticspro,LogisticsPro,Software Licenses,16971.902148093417,7000
IC-202511-281,2025-11-26,industrialsupply_co,IndustrialSupply Co,ecopackaging_ltd,EcoPackaging Ltd,Management Fees,39208.86871028997,7000
IC-202511-282,2025-11-23,dataanalytics_corp,DataAnalytics Corp,techforge_saas,TechForge SaaS,Shared Services,78591.07572780439,6500
IC-202511-283,2025-11-24,precisionmfg_inc,PrecisionMfg Inc,logisticspro,LogisticsPro,Inventory/Supplies,236945.9830976602,5000
IC-202511-284,2025-11-18,industrialsupply_co,IndustrialSupply Co,dataanalytics_corp,DataAnalytics Corp,Software Licenses,6222.093352392646,7000
IC-202511-285,2025-11-22,precisionmfg_inc,PrecisionMfg Inc,ecopackaging_ltd,EcoPackaging Ltd,Management Fees,28083.46387245464,7000
IC-202511-286,2025-11-11,dataanalytics_corp,DataAnalytics Corp,techforge_saas,TechForge SaaS,Shared Services,71901.23089275087,6500
IC-202511-287,2025-11-05,ecopackaging_ltd,EcoPackaging Ltd,healthservices_plus,HealthServices Plus,Inventory/Supplies,185124.26191964865,5000
IC-202511-288,2025-11-05,logisticspro,LogisticsPro,dataanalytics_corp,DataAnalytics Corp,Software Licenses,10085.224628897291,7000
IC-202511-289,2025-11-28,dataanalytics_corp,DataAnalytics Corp,techforge_saas,TechForge SaaS,Management Fees,25852.505019928823,7000
IC-202511-290,2025-11-03,industrialsupply_co,IndustrialSupply Co,ecopackaging_ltd,EcoPackaging Ltd,Shared Services,60199.270146154566,6500
IC-202511-291,2025-11-27,retailco,RetailCo,techforge_saas,TechForge SaaS,Inventory/Supplies,114619.94033326746,5000
IC-202511-292,2025-11-02,retailco,RetailCo,techforge_saas,TechForge SaaS,Software Licenses,18445.013745883894,7000
IC-202511-293,2025-11-16,industrialsupply_co,IndustrialSupply Co,ecopackaging_ltd,EcoPackaging Ltd,Management Fees,13445.285562547213,7000
IC-202511-294,2025-11-13,retailco,RetailCo,techforge_saas,TechForge SaaS,Shared Services,56746.515264043424,6500
IC-202511-295,2025-11-07,techforge_saas,TechForge SaaS,industrialsupply_co,IndustrialSupply Co,Inventory/Supplies,63621.804944704505,5000
IC-202511-296,2025-11-18,industrialsupply_co,IndustrialSupply Co,ecopackaging_ltd,EcoPackaging Ltd,Software Licenses,5286.6181173400255,7000
IC-202511-297,2025-11-08,healthservices_plus,HealthServices Plus,dataanalytics_corp,DataAnalytics Corp,Management Fees,21334.56275564473,7000
IC-202511-298,2025-11-04,healthservices_plus,HealthServices Plus,ecopackaging_ltd,EcoPackaging Ltd,Shared Services,50808.208225842376,6500
IC-202511-299,2025-11-10,industrialsupply_co,IndustrialSupply Co,techforge_saas,TechForge SaaS,Inventory/Supplies,154089.8808330572,5000
IC-202511-300,2025-11-13,precisionmfg_inc,PrecisionMfg Inc,ecopackaging_ltd,EcoPackaging Ltd,Software Licenses,15497.999734516765,7000
IC-202511-301,2025-11-05,healthservices_plus,HealthServices Plus,industrialsupply_co,IndustrialSupply Co,Management Fees,49361.26057116521,7000
IC-202511-302,2025-11-26,healthservices_plus,HealthServices Plus,precisionmfg_inc,PrecisionMfg Inc,Shared Services,27291.251155574202,6500
IC-202511-303,2025-11-17,industrialsupply_co,IndustrialSupply Co,precisionmfg_inc,PrecisionMfg Inc,Inventory/Supplies,241344.08677786996,5000
IC-202511-304,2025-11-14,precisionmfg_inc,PrecisionMfg Inc,retailco,RetailCo,Software Licenses,16753.940365750917,7000
IC-202511-305,2025-11-15,industrialsupply_co,IndustrialSupply Co,techforge_saas,TechForge SaaS,Management Fees,35898.31762982184,7000
IC-202511-306,2025-11-24,precisionmfg_inc,PrecisionMfg Inc,ecopackaging_ltd,EcoPackaging Ltd,Shared Services,34471.35211031187,6500
IC-202511-307,2025-11-03,industrialsupply_co,IndustrialSupply Co,precisionmfg_inc,PrecisionMfg Inc,Inventory/Supplies,61923.46506893181,5000
IC-202511-308,2025-11-15,techforge_saas,TechForge SaaS,healthservices_plus,HealthServices Plus,Software Licenses,12920.019327712303,7000
IC-202511-309,2025-11-12,dataanalytics_corp,DataAnalytics Corp,retailco,RetailCo,Management Fees,26363.405945395047,7000
IC-202511-310,2025-11-19,healthservices_plus,HealthServices Plus,techforge_saas,TechForge SaaS,Shared Services,57739.187001475126,6500
IC-202511-311,2025-11-22,techforge_saas,TechForge SaaS,healthservices_plus,HealthServices Plus,Inventory/Supplies,188990.62386860955,5000
IC-202511-312,2025-11-19,healthservices_plus,HealthServices Plus,ecopackaging_ltd,EcoPackaging Ltd,Software Licenses,10763.69051919059,7000
IC-202511-313,2025-11-04,healthservices_plus,HealthServices Plus,dataanalytics_corp,DataAnalytics Corp,Management Fees,10957.85061081934,7000
IC-202511-314,2025-11-12,dataanalytics_corp,DataAnalytics Corp,industrialsupply_co,IndustrialSupply Co,Shared Services,91725.97267752081,6500
IC-202511-315,2025-11-02,industrialsupply_co,IndustrialSupply Co,dataanalytics_corp,DataAnalytics Corp,Inventory/Supplies,101148.74030966008,5000
IC-202511-316,2025-11-08,logisticspro,LogisticsPro,retailco,RetailCo,Software Licenses,6631.498512227318,7000
IC-202511-317,2025-11-09,logisticspro,LogisticsPro,retailco,RetailCo,Management Fees,10584.359884355314,7000
IC-202511-318,2025-11-16,retailco,RetailCo,dataanalytics_corp,DataAnalytics Corp,Shared Services,64592.39714513497,6500
IC-202511-319,2025-11-15,retailco,RetailCo,healthservices_plus,HealthServices Plus,Inventory/Supplies,225950.48045886873,5000
IC-202511-320,2025-11-11,precisionmfg_inc,PrecisionMfg Inc,dataanalytics_corp,DataAnalytics Corp,Software Licenses,18497.864061083095,7000
IC-202511-321,2025-11-20,industrialsupply_co,IndustrialSupply Co,dataanalytics_corp,DataAnalytics Corp,Management Fees,49062.44093291617,7000
IC-202511-322,2025-11-24,ecopackaging_ltd,EcoPackaging Ltd,industrialsupply_co,IndustrialSupply Co,Shared Services,97216.77108365881,6500
IC-202511-323,2025-11-16,techforge_saas,TechForge SaaS,healthservices_plus,HealthServices Plus,Inventory/Supplies,129656.10981781088,5000
IC-202511-324,2025-11-20,precisionmfg_inc,PrecisionMfg Inc,logisticspro,LogisticsPro,Software Licenses,12533.52880858925,7000
IC-202511-325,2025-11-08,dataanalytics_corp,DataAnalytics Corp,logisticspro,LogisticsPro,Management Fees,33998.71433044264,7000
IC-202511-326,2025-11-15,logisticspro,LogisticsPro,ecopackaging_ltd,EcoPackaging Ltd,Shared Services,88266.33732470302,6500
IC-202511-327,2025-11-22,techforge_saas,TechForge SaaS,logisticspro,LogisticsPro,Inventory/Supplies,77460.00654311405,5000
IC-202511-328,2025-11-09,techforge_saas,TechForge SaaS,precisionmfg_inc,PrecisionMfg Inc,Software Licenses,24731.262282288208,7000
IC-202511-329,2025-11-08,techforge_saas,TechForge SaaS,precisionmfg_inc,PrecisionMfg Inc,Management Fees,22285.82592416846,7000
IC-202511-330,2025-11-18,ecopackaging_ltd,EcoPackaging Ltd,industrialsupply_co,IndustrialSupply Co,Shared Services,52143.45080875396,6500
IC-202511-331,2025-11-18,dataanalytics_corp,DataAnalytics Corp,techforge_saas,TechForge SaaS,Inventory/Supplies,189404.8332008599,5000
IC-202511-332,2025-11-09,techforge_saas,TechForge SaaS,retailco,RetailCo,Software Licenses,17627.519552867532,7000
IC-202511-333,2025-11-14,healthservices_plus,HealthServices Plus,ecopackaging_ltd,EcoPackaging Ltd,Management Fees,49103.59841380173,7000
IC-202511-334,2025-11-26,logisticspro,LogisticsPro,retailco,RetailCo,Shared Services,55253.190673943485,6500
IC-202511-335,2025-11-23,dataanalytics_corp,DataAnalytics Corp,logisticspro,LogisticsPro,Inventory/Supplies,143596.09249560867,5000
IC-202511-336,2025-11-03,dataanalytics_corp,DataAnalytics Corp,ecopackaging_ltd,EcoPackaging Ltd,Software Licenses,15257.494846105355,7000
IC-202511-337,2025-11-11,retailco,RetailCo,precisionmfg_inc,PrecisionMfg Inc,Management Fees,10065.750284497988,7000
IC-202511-338,2025-11-02,industrialsupply_co,IndustrialSupply Co,logisticspro,LogisticsPro,Shared Services,85778.24900616084,6500
IC-202511-339,2025-11-24,retailco,RetailCo,ecopackaging_ltd,EcoPackaging Ltd,Inventory/Supplies,192200.19238996223,5000
IC-202511-340,2025-11-18,techforge_saas,TechForge SaaS,dataanalytics_corp,DataAnalytics Corp,Software Licenses,14044.049582070775,7000
IC-202511-341,2025-11-04,healthservices_plus,HealthServices Plus,industrialsupply_co,IndustrialSupply Co,Management Fees,44641.42700183026,7000
IC-202511-342,2025-11-28,retailco,RetailCo,healthservices_plus,HealthServices Plus,Shared Services,27789.351503297687,6500
IC-202511-343,2025-11-18,techforge_saas,TechForge SaaS,industrialsupply_co,IndustrialSupply Co,Inventory/Supplies,50119.58776695906,5000
IC-202511-344,2025-11-10,logisticspro,LogisticsPro,precisionmfg_inc,PrecisionMfg Inc,Software Licenses,14859.139433117201,7000
IC-202511-345,2025-11-04,healthservices_plus,HealthServices Plus,industrialsupply_co,IndustrialSupply Co,Management Fees,22585.156357407952,7000
IC-202511-346,2025-11-02,industrialsupply_co,IndustrialSupply Co,logisticspro,LogisticsPro,Shared Services,23419.16848495611,6500
IC-202511-347,2025-11-12,precisionmfg_inc,PrecisionMfg Inc,healthservices_plus,HealthServices Plus,Inventory/Supplies,73111.67533612635,5000
IC-202511-348,2025-11-08,logisticspro,LogisticsPro,precisionmfg_inc,PrecisionMfg Inc,Software Licenses,15891.10649309351,7000
IC-202511-349,2025-11-23,healthservices_plus,HealthServices Plus,dataanalytics_corp,DataAnalytics Corp,Management Fees,30133.805224246164,7000
IC-202511-350,2025-11-28,ecopackaging_ltd,EcoPackaging Ltd,techforge_saas,TechForge SaaS,Shared Services,96065.49279331451,6500
IC-202511-351,2025-11-07,ecopackaging_ltd,EcoPackaging Ltd,dataanalytics_corp,DataAnalytics Corp,Inventory/Supplies,215830.12805682796,5000
IC-202511-352,2025-11-04,ecopackaging_ltd,EcoPackaging Ltd,techforge_saas,TechForge SaaS,Software Licenses,23352.945558088668,7000
IC-202511-353,2025-11-27,industrialsupply_co,IndustrialSupply Co,healthservices_plus,HealthServices Plus,Management Fees,32474.55159238074,7000
IC-202511-354,2025-11-25,dataanalytics_corp,DataAnalytics Corp,retailco,RetailCo,Shared Services,38998.66441355072,6500
IC-202511-355,2025-11-08,logisticspro,LogisticsPro,precisionmfg_inc,PrecisionMfg Inc,Inventory/Supplies,86031.72954652386,5000
IC-202511-356,2025-11-07,industrialsupply_co,IndustrialSupply Co,ecopackaging_ltd,EcoPackaging Ltd,Software Licenses,9816.076321463464,7000
IC-202511-357,2025-11-18,precisionmfg_inc,PrecisionMfg Inc,retailco,RetailCo,Management Fees,10241.881727359138,7000
IC-202511-358,2025-11-11,dataanalytics_corp,DataAnalytics Corp,healthservices_plus,HealthServices Plus,Shared Services,42589.4335234125,6500
IC-202511-359,2025-11-25,dataanalytics_corp,DataAnalytics Corp,retailco,RetailCo,Inventory/Supplies,50767.42910156018,5000
IC-202511-360,2025-11-27,precisionmfg_inc,PrecisionMfg Inc,industrialsupply_co,IndustrialSupply Co,Software Licenses,6742.185789228681,7000
IC-202511-361,2025-11-02,logisticspro,LogisticsPro,retailco,RetailCo,Management Fees,29561.93601797133,7000
IC-202511-362,2025-11-15,ecopackaging_ltd,EcoPackaging Ltd,precisionmfg_inc,PrecisionMfg Inc,Shared Services,83514.8106761481,6500
IC-202511-363,2025-11-07,retailco,RetailCo,precisionmfg_inc,PrecisionMfg Inc,Inventory/Supplies,166684.303803687,5000
IC-202511-364,2025-11-21,industrialsupply_co,IndustrialSupply Co,logisticspro,LogisticsPro,Software Licenses,9320.628807861445,7000
IC-202511-365,2025-11-25,techforge_saas,TechForge SaaS,dataanalytics_corp,DataAnalytics Corp,Management Fees,29004.013627668817,7000
IC-202511-366,2025-11-03,ecopackaging_ltd,EcoPackaging Ltd,retailco,RetailCo,Shared Services,39388.295610940986,6500
IC-202511-367,2025-11-07,techforge_saas,TechForge SaaS,dataanalytics_corp,DataAnalytics Corp,Inventory/Supplies,118328.22253812036,5000
IC-202511-368,2025-11-07,techforge_saas,TechForge SaaS,ecopackaging_ltd,EcoPackaging Ltd,Software Licenses,22090.947864043606,7000
IC-202511-369,2025-11-22,precisionmfg_inc,PrecisionMfg Inc,ecopackaging_ltd,EcoPackaging Ltd,Management Fees,37215.376550500885,7000
IC-202511-370,2025-11-25,industrialsupply_co,IndustrialSupply Co,healthservices_plus,HealthServices Plus,Shared Services,45765.40281565838,6500
IC-202511-371,2025-11-04,techforge_saas,TechForge SaaS,dataanalytics_corp,DataAnalytics Corp,Inventory/Supplies,214328.31395579106,5000
IC-202511-372,2025-11-19,logisticspro,LogisticsPro,precisionmfg_inc,PrecisionMfg Inc,Software Licenses,22967.10550335331,7000
IC-202511-373,2025-11-13,ecopackaging_ltd,EcoPackaging Ltd,dataanalytics_corp,DataAnalytics Corp,Management Fees,17351.386604316045,7000
IC-202511-374,2025-11-13,logisticspro,LogisticsPro,industrialsupply_co,IndustrialSupply Co,Shared Services,84413.95178883013,6500
IC-202511-375,2025-11-10,retailco,RetailCo,healthservices_plus,HealthServices Plus,Inventory/Supplies,228680.9458175974,5000
IC-202511-376,2025-11-07,ecopackaging_ltd,EcoPackaging Ltd,retailco,RetailCo,Software Licenses,17470.38390348309,7000
IC-202511-377,2025-11-26,dataanalytics_corp,DataAnalytics Corp,techforge_saas,TechForge SaaS,Management Fees,21254.024874153663,7000
IC-202511-378,2025-11-03,logisticspro,LogisticsPro,techforge_saas,TechForge SaaS,Shared Services,24955.721486319035,6500
IC-202511-379,2025-11-21,ecopackaging_ltd,EcoPackaging Ltd,precisionmfg_inc,PrecisionMfg Inc,Inventory/Supplies,70112.54641668887,5000
IC-202511-380,2025-11-24,techforge_saas,TechForge SaaS,dataanalytics_corp,DataAnalytics Corp,Software Licenses,9627.15284518818,7000
IC-202511-381,2025-11-19,dataanalytics_corp,DataAnalytics Corp,industrialsupply_co,IndustrialSupply Co,Management Fees,30665.103674171012,7000
IC-202511-382,2025-11-19,techforge_saas,TechForge SaaS,ecopackaging_ltd,EcoPackaging Ltd,Shared Services,27651.255681897273,6500
IC-202511-383,2025-11-12,industrialsupply_co,IndustrialSupply Co,healthservices_plus,HealthServices Plus,Inventory/Supplies,152948.43875135598,5000
IC-202511-384,2025-11-17,dataanalytics_corp,DataAnalytics Corp,retailco,RetailCo,Software Licenses,16513.305059948394,7000
IC-202511-385,2025-11-15,precisionmfg_inc,PrecisionMfg Inc,logisticspro,LogisticsPro,Management Fees,31493.619873727246,7000
IC-202511-386,2025-11-13,industrialsupply_co,IndustrialSupply Co,techforge_saas,TechForge SaaS,Shared Services,32388.605926305703,6500
IC-202511-387,2025-11-05,ecopackaging_ltd,EcoPackaging Ltd,retailco,RetailCo,Inventory/Supplies,91201.13571040798,5000
IC-202511-388,2025-11-21,retailco,RetailCo,healthservices_plus,HealthServices Plus,Software Licenses,13060.626225654732,7000
IC-202511-389,2025-11-11,techforge_saas,TechForge SaaS,ecopackaging_ltd,EcoPackaging Ltd,Management Fees,40056.93270125211,7000
IC-202511-390,2025-11-16,dataanalytics_corp,DataAnalytics Corp,precisionmfg_inc,PrecisionMfg Inc,Shared Services,99801.450493814,6500
IC-202511-391,2025-11-03,techforge_saas,TechForge SaaS,dataanalytics_corp,DataAnalytics Corp,Inventory/Supplies,117762.60432096964,5000
IC-202511-392,2025-11-15,industrialsupply_co,IndustrialSupply Co,precisionmfg_inc,PrecisionMfg Inc,Software Licenses,10479.775630860362,7000
IC-202511-393,2025-11-08,industrialsupply_co,IndustrialSupply Co,ecopackaging_ltd,EcoPackaging Ltd,Management Fees,19133.250094744435,7000
IC-202511-394,2025-11-23,industrialsupply_co,IndustrialSupply Co,dataanalytics_corp,DataAnalytics Corp,Shared Services,32139.433036244194,6500
IC-202511-395,2025-11-16,precisionmfg_inc,PrecisionMfg Inc,logisticspro,LogisticsPro,Inventory/Supplies,182268.5357889449,5000
IC-202511-396,2025-11-17,healthservices_plus,HealthServices Plus,logisticspro,LogisticsPro,Software Licenses,13871.266909970054,7000
IC-202511-397,2025-11-24,logisticspro,LogisticsPro,techforge_saas,TechForge SaaS,Management Fees,13328.922648322892,7000
IC-202511-398,2025-11-18,industrialsupply_co,IndustrialSupply Co,techforge_saas,TechForge SaaS,Shared Services,85816.2337373765,6500
IC-202511-399,2025-11-13,industrialsupply_co,IndustrialSupply Co,healthservices_plus,HealthServices Plus,Inventory/Supplies,193076.20343573103,5000
IC-202511-400,2025-11-08,ecopackaging_ltd,EcoPackaging Ltd,precisionmfg_inc,PrecisionMfg Inc,Software Licenses,11584.61230682789,7000
